g10209.t1	CM037558.1	X	1090.92	372.84	29	5	0.00458328750045833	0.0777813539319816	0.0589252728162373
g10213.t1	CM037558.1	X	669.76	227.02	13	2	0.00298614429049212	0.0572636772090565	0.0521472674482708
g10215.t1	CM037558.1	X	4133.72	1381.94	44	18	0.004354431359647	0.031839298377643	0.136762792571604
g10218.t1	CM037558.1	X	1363.72	444.94	9	7	0.00513301850819816	0.020227446397267	0.253765028337521
g1022.t2	CM037556.1	A	1061.44	342.38	24	6	0.00565269822128429	0.0700975524271278	0.0806404507084715
g10222.t1	CM037558.1	X	3464.28	1124.56	315	89	0.0256907640260025	0.280109553958882	0.0917168431526393
g10223.t1	CM037558.1	X	561.61	185.22	44	7	0.0124641655241182	0.237555339596156	0.0524684713267538
g10227.t1	CM037558.1	X	7410.97	2523.44	139	44	0.00593714453033813	0.0550835367593444	0.107784374054939
g10228.t1	CM037558.1	X	3549.25	1208	72	27	0.00760724096640135	0.0596026490066225	0.127632598436289
g10229.t1	CM037558.1	X	1231.07	433.64	28	10	0.00812301493822447	0.064569689143068	0.125802292778988
g10231.t1	CM037558.1	X	438.61	146.22	20	5	0.0113996488908142	0.136780194227876	0.0833428330407423
g10233.t1	CM037558.1	X	2184.95	709.4	74	26	0.0118995858028788	0.10431350436989	0.114075218494084
g10235.t1	CM037558.1	X	1280.38	423.26	12	4	0.0031240725409644	0.0283513679535038	0.110191245307383
g10236.t2	CM037558.1	X	1890.36	656.22	54	9	0.00476099790516092	0.0822894760903356	0.05785670454305
g10241.t1	CM037558.1	X	1120.4	400.3	96	17	0.0151731524455552	0.239820134898826	0.0632688846245388
g10242.t1	CM037558.1	X	331.66	115.32	25	3	0.00904540794789845	0.216788067984738	0.041724657782066
g10244.t1	CM037558.1	X	306.96	109.92	15	3	0.00977326035965598	0.13646288209607	0.071618451915559
g10245.t1	CM037558.1	X	714.13	224.76	40	11	0.0154033579320292	0.177967609894999	0.086551468220072
g10246.t1	CM037558.1	X	914.94	314.88	65	4	0.00437187137954401	0.206427845528455	0.0211786901537049
g10247.t1	CM037558.1	X	1352.89	416.78	41	18	0.0133048510965415	0.098373242478046	0.135248679024794
g10249.t1	CM037558.1	X	1877.48	614.96	39	10	0.00532628842917102	0.0634187589436711	0.0839860085231541
g10250.t1	CM037558.1	X	958.28	331.56	95	7	0.00730475435154652	0.286524309325612	0.025494361608408
g10253.t1	CM037558.1	X	2451.76	769.52	245	37	0.0150911997911704	0.318380289011332	0.0473999186257203
g10254.t1	CM037558.1	X	6348.89	2165.78	94	37	0.00582779036965517	0.0434023769727304	0.134273530072253
g10255.t1	CM037558.1	X	1491.7	520.9	20	4	0.00268150432392572	0.0383950854290651	0.0698397801166454
g10257.t1	CM037558.1	X	1327.75	457	61	1	0.000753153831670119	0.133479212253829	0.00564248034546302
g1026.t1	CM037556.1	A	4076.87	1310.24	187	30	0.00735858636650175	0.142721944071315	0.0515588994697607
g10261.t1	CM037558.1	X	3063.35	1009.7	102	37	0.0120782803140353	0.101020104981678	0.119563133657661
g10262.t1	CM037558.1	X	2580.43	856.86	174	57	0.0220893416988641	0.203067012113998	0.108778582345338
g10269.t1	CM037558.1	X	2910.5	1025	137	18	0.0061845043806906	0.133658536585366	0.0462709269358239
g10270.t1	CM037558.1	X	10829.9	3548.8	98	40	0.00369347824079631	0.0276149684400361	0.133749138581
g10272.t1	CM037558.1	X	386.79	138.08	28	2	0.00517076449753096	0.202780996523754	0.0254992557792527
g10273.t1	CM037558.1	X	709.94	219.88	0	0	0	0	NA
g10276.t1	CM037558.1	X	3672.64	1195.78	19	4	0.00108913479132177	0.015889210389871	0.0685455579350922
g10280.t1	CM037558.1	X	1106.55	387.1	58	7	0.00632596809904659	0.149832084732627	0.0422203836403609
g10283.t1	CM037558.1	X	384.13	119.76	20	4	0.0104131413844271	0.167000668002672	0.0623538906099498
g10284.t1	CM037558.1	X	924.94	322.88	71	14	0.0151361169373149	0.219895936570862	0.0688330906580313
g10288.t1	CM037558.1	X	1788.87	610.74	111	24	0.0134162907310201	0.181746733470871	0.073818607216786
g1029.t1	CM037556.1	A	5270.06	1733.62	106	67	0.0127133277419991	0.0611437339209285	0.207925275849854
g10292.t1	CM037558.1	X	1276.75	478	26	11	0.00861562561190523	0.0543933054393305	0.158394963172719
g10293.t1	CM037558.1	X	1374.24	437.48	76	7	0.00509372453137734	0.17372222730182	0.0293210869471968
g10295.t2	CM037558.1	X	2210.85	731.7	78	0	0	0.10660106601066	0
g10297.t1	CM037558.1	X	2709.77	910.54	29	5	0.00184517505175716	0.0318492323236761	0.0579346790216195
g10299.t1	CM037558.1	X	3589.85	1203.2	185	32	0.0089140214772205	0.15375664893617	0.057974868331847
g1031.t1	CM037556.1	A	2695.5	895	104	23	0.00853273975143758	0.116201117318436	0.073430789207083
g10310.t1	CM037558.1	X	928.94	306.88	40	6	0.00645897474540875	0.130344108446298	0.0495532542467759
g10313.t1	CM037558.1	X	964.59	325.18	52	9	0.00933038907722452	0.159911433667507	0.0583472292333052
g10316.t1	CM037558.1	X	2359.5	775	57	3	0.00127145581691036	0.0735483870967742	0.0172873378615005
g1032.t1	CM037556.1	A	928.46	310.42	85	21	0.0226180987872391	0.27382256297919	0.0826012967709971
g10323.t1	CM037558.1	X	883.6	277.2	10	0	0	0.0360750360750361	0
g10325.t1	CM037558.1	X	1857.49	613.98	9	0	0	0.0146584579302257	0
g10327.t1	CM037558.1	X	423.28	134.56	6	6	0.0141750141750142	0.044589774078478	0.317898317898318
g1033.t1	CM037556.1	A	1226.22	420.44	32	2	0.00163102868979465	0.0761107411283417	0.0214296781980395
g10330.t1	CM037558.1	X	3911.23	1226.46	77	21	0.00536915497170967	0.0627823165859465	0.085520179306533
g10355.t1	CM037558.1	X	1165.39	382.28	86	20	0.0171616368769253	0.224965993512609	0.0762854714571048
g10360.t1	CM037558.1	X	1547.52	492.04	33	14	0.00904673283705542	0.0670677180717015	0.134889528034689
g1037.t1	CM037556.1	A	1207.26	418.52	111	26	0.0215363716183755	0.265220300105132	0.0812018220695722
g10388.t1	CM037558.1	X	722.92	236.84	6	6	0.00829967354617385	0.0253335585205202	0.327615780445969
g1039.t1	CM037556.1	A	670.78	238.06	9	1	0.00149080175318286	0.0378055952280938	0.0394333628180791
g1040.t1	CM037556.1	A	1153.25	379.5	151	4	0.00346845870366356	0.397891963109354	0.00871708660953855
g10405.t1	CM037558.1	X	1003.56	331.12	11	11	0.0109609789150624	0.0332205846822904	0.32994539439595
g1041.t1	CM037556.1	A	866.77	297.04	39	6	0.0069222515776965	0.131295448424455	0.0527227079138197
g10411.t1	CM037558.1	X	1500.04	512.58	96	32	0.0213327644596144	0.18728783799602	0.113903629236554
g10415.t1	CM037558.1	X	796.11	247.72	68	6	0.00753664694577382	0.274503471661553	0.0274555614912808
g10416.t1	CM037558.1	X	1260.93	439.86	13	8	0.00634452348663288	0.0295548583640249	0.214669392371565
g10417.t1	CM037558.1	X	2075.47	671.94	24	6	0.00289091145620028	0.0357174747745334	0.0809382934949674
g10424.t1	CM037558.1	X	481.94	150.88	11	7	0.0145246296219446	0.0729056203605514	0.199225101578092
g10426.t1	CM037558.1	X	856.43	304.36	22	11	0.0128440152727018	0.0722828229727954	0.177691113109069
g10428.t1	CM037558.1	X	1599.21	548.42	44	10	0.00625308746193433	0.0802304802888297	0.077939050588046
g10429.t1	CM037558.1	X	2607.48	823.46	10	3	0.00115053614984583	0.012143880698516	0.0947420497952046
g10434.t1	CM037558.1	X	1655.7	563.9	135	33	0.0199311469469107	0.239404149671928	0.0832531389878735
g10441.t1	CM037558.1	X	1812.7	682.9	143	9	0.00496496938268881	0.209401083613999	0.02371033280726
g10450.t1	CM037558.1	X	1076.27	360.54	33	8	0.00743307906008715	0.091529372607755	0.0812097674037522
g10451.t1	CM037558.1	X	1084.11	370.72	91	10	0.00922415622030975	0.245468277945619	0.037577793340585
g10456.t1	CM037558.1	X	964.23	322.46	46	7	0.00725967870736235	0.14265335235378	0.0508903477386101
g10457.t1	CM037558.1	X	839.76	288.02	78	5	0.00595408211870058	0.270814526768974	0.0219858298952326
g10458.t1	CM037558.1	X	1492.14	481.28	34	10	0.00670178401490477	0.0706449468085106	0.0948657238439225
g10460.t1	CM037558.1	X	2884.97	963.44	138	24	0.00831897732038808	0.143236735032799	0.0580785181851789
g10462.t1	CM037558.1	X	1067.59	375.18	110	22	0.0206071619254583	0.293192600884909	0.0702854091926676
g10463.t1	CM037558.1	X	2188.26	706.02	5	0	0	0.00708195235262457	0
g10464.t1	CM037558.1	X	336.96	115.92	10	1	0.00296771130104463	0.0862663906142167	0.0344017094017094
g10467.t1	CM037558.1	X	1401.55	467.1	70	16	0.0114159323606008	0.149860843502462	0.0761768857948088
g10468.t1	CM037558.1	X	771.46	260.42	14	4	0.00518497394550592	0.0537593118808079	0.0964479224920466
g10470.t1	CM037558.1	X	433.97	147.94	13	4	0.00921722699725787	0.0878734622144113	0.104892043228795
g10471.t1	CM037558.1	X	897.11	296.72	83	8	0.00891752404944767	0.279724993259639	0.0318796112765315
g10473.t2	CM037558.1	X	3650.36	1121.22	35	15	0.00410918375173955	0.0312159968605626	0.131637114460726
g10477.t1	CM037558.1	X	617.61	201.22	0	0	0	0	NA
g1048.t1	CM037556.1	A	2259.45	715.9	193	34	0.0150479098895749	0.269590724961587	0.0558176097924698
g10480.t1	CM037558.1	X	546.28	179.56	23	2	0.00366112616240756	0.128090888839385	0.0285822527705174
g10482.t1	CM037558.1	X	895.26	316.52	76	4	0.00446797578357125	0.240111209402249	0.0186079433554733
g10486.t1	CM037558.1	X	320.97	104.94	8	5	0.0155777798548151	0.0762340384981894	0.204341527245537
g10491.t1	CM037558.1	X	5001.99	1641.48	162	22	0.00439824949670031	0.0986914248117552	0.0445656702706397
g10495.t1	CM037558.1	X	2514.24	817.98	53	20	0.00795469008527428	0.0647937602386366	0.122769384829295
g10496.t1	CM037558.1	X	1058.12	348.74	75	24	0.0226817374210865	0.215059930033836	0.105467054776396
g10497.t1	CM037558.1	X	781.28	274.56	23	2	0.00255990169977473	0.0837703962703963	0.0305585482908761
g10498.t1	CM037558.1	X	2633.71	839.42	73	19	0.00721415797487195	0.0869648090348098	0.0829549107844796
g10499.t1	CM037558.1	X	1555.85	501.7	121	40	0.0257094192884918	0.241179988040662	0.106598476504433
g10500.t1	CM037558.1	X	867.57	296.14	42	13	0.0149843816637274	0.141824812588641	0.105654161568958
g10508.t2	CM037558.1	X	4415.59	1478.68	182	19	0.00430293573452245	0.123082749479265	0.0349596978677124
g1051.t1	CM037556.1	A	2938.62	948.74	72	27	0.00918798619760296	0.075890127959188	0.121069583682137
g10510.t1	CM037558.1	X	2224.19	766.38	68	54	0.0242785013870218	0.0887288290404238	0.273625851367438
g10512.t1	CM037558.1	X	547.95	192.9	72	14	0.0255497764394562	0.373250388802488	0.0684521093773763
g10515.t1	CM037558.1	X	4528.86	1476.22	214	14	0.00309128566570837	0.144964842638631	0.0213243818945421
g10517.t1	CM037558.1	X	2619.57	874.64	162	33	0.012597487373882	0.185219061556755	0.0680139898561243
g10518.t1	CM037558.1	X	1021.07	322.64	33	5	0.00489682392000548	0.102281180262832	0.04787609907729
g10519.t1	CM037558.1	X	1206.21	404.42	164	17	0.0140937316056076	0.405519014885515	0.0347547983898771
g10520.t2	CM037558.1	X	1433.3	519.6	67	2	0.00139538128793693	0.128945342571209	0.0108214942867467
g10521.t1	CM037558.1	X	1550.33	519.16	11	2	0.00129004792528042	0.0211880730410663	0.0608855709898714
g10526.t1	CM037558.1	X	2699.8	881.6	175	58	0.0214830728202089	0.198502722323049	0.108225582847407
g10530.t1	CM037558.1	X	967.26	328.52	40	6	0.00620308913839092	0.121758188238159	0.0509459710936046
g10532.t1	CM037558.1	X	5407.87	1913.74	147	27	0.00499272356768931	0.0768129421969547	0.0649984680301343
g10534.t1	CM037558.1	X	301.65	103.3	3	1	0.00331510028178352	0.0290416263310745	0.114149953036079
g10535.t1	CM037558.1	X	2555.83	848.66	189	70	0.0273883630757914	0.222704027525746	0.122980995809001
g10537.t1	CM037558.1	X	554.97	188.94	30	9	0.0162170928158279	0.158780565258812	0.102135250554084
g10538.t1	CM037558.1	X	391.97	138.94	39	5	0.0127560782712963	0.28069670361307	0.045444346538818
g10542.t1	CM037558.1	X	526.79	193.08	34	6	0.0113897378462006	0.17609281126994	0.0646803112748355
g10543.t1	CM037558.1	X	1550.97	536.44	178	26	0.0167637027150751	0.331817165013795	0.050520902721769
g10546.t1	CM037558.1	X	266.8	93.1	33	0	0	0.354457572502685	0
g10547.t1	CM037558.1	X	759.58	260.16	62	6	0.00789910213539061	0.238314883148831	0.0331456517990842
g10549.t1	CM037558.1	X	2160.99	745.48	79	15	0.00694126303222134	0.1059719912003	0.0655009210792452
g10551.t1	CM037558.1	X	1249.54	445.08	25	5	0.00400147254189542	0.0561696773613732	0.0712390159578725
g10553.t1	CM037558.1	X	1090.12	349.74	49	2	0.00183466040435915	0.140104077314577	0.0130949822412361
g10555.t1	CM037558.1	X	2057.36	702.22	111	26	0.0126375549247579	0.158070120475065	0.0799490434167885
g10558.t1	CM037558.1	X	1231.1	397.7	42	8	0.00649825359434652	0.105607241639427	0.0615322727255145
g10560.t1	CM037558.1	X	1039.74	345.98	18	5	0.00480889453132514	0.0520261286779583	0.0924322961082151
g10561.t1	CM037558.1	X	1240.26	412.52	45	11	0.00886910809023914	0.109085620091147	0.0813040993196767
g10564.t1	CM037558.1	X	1373.28	426.56	85	22	0.0160200396131889	0.199268567141785	0.0803942129106099
g10566.t1	CM037558.1	X	1394.39	438.28	18	5	0.003585797373762	0.0410696358492288	0.0873101818318006
g10567.t1	CM037558.1	X	506.28	153.56	26	21	0.0414790234652761	0.169314925761917	0.244981493974146
g10568.t1	CM037558.1	X	681.61	206.22	41	1	0.0014671146256657	0.198816797594802	0.00737922873426296
g10569.t1	CM037558.1	X	775.29	268.58	74	4	0.00515935972345832	0.275523121602502	0.0187256869530599
g10570.t1	CM037558.1	X	1185.9	370.8	22	21	0.0177080698203896	0.0593311758360302	0.298461467700021
g10571.t1	CM037558.1	X	455.63	168.26	15	4	0.00877905317911463	0.089147747533579	0.0984775658611885
g10572.t1	CM037558.1	X	593.63	189.26	35	6	0.010107305897613	0.184930783049773	0.054654534690921
g10576.t1	CM037558.1	X	520.13	157.76	22	1	0.00192259627400842	0.139452332657201	0.0137867630994349
g10580.t1	CM037558.1	X	1328.62	414.24	55	15	0.0112899098312535	0.132773271533411	0.0850314954272444
g10581.t2	CM037558.1	X	4071.2	1354.9	33	12	0.00294753389663981	0.0243560410362388	0.121018596259312
g10582.t1	CM037558.1	X	1738.89	558.78	92	13	0.0074760335616399	0.164644403879881	0.0454071525388385
g10584.t1	CM037558.1	X	171.33	56.66	17	7	0.0408568260082881	0.300035298270385	0.136173397742918
g10587.t1	CM037558.1	X	719.11	231.72	37	7	0.00973425484279178	0.159675470395305	0.060962744112749
g1059.t1	CM037556.1	A	2435.33	879.16	123	40	0.0164248787638636	0.139906274170799	0.11739915783771
g10591.t1	CM037558.1	X	842.58	276.16	24	4	0.00474732369626623	0.0869061413673233	0.0546258713317034
g10593.t1	CM037558.1	X	422.8	141.1	6	2	0.00473036896877956	0.0425230333097094	0.111242510249133
g10594.t1	CM037558.1	X	973.75	322	68	9	0.00924261874197689	0.211180124223602	0.0437665181605376
g10595.t1	CM037558.1	X	6270.88	2073.26	274	76	0.0121195111371929	0.132159015270637	0.0917040060594762
g10596.t1	CM037558.1	X	792.61	254.22	0	0	0	0	NA
g10597.t1	CM037558.1	X	1517.21	477.42	104	18	0.0118638817302812	0.217837543462779	0.054462061689143
g10598.t1	CM037558.1	X	1540.66	486.82	17	4	0.00259628990173043	0.0349205044985826	0.0743485794094357
g1060.t1	CM037556.1	A	1332.69	448.88	27	3	0.00225108614906692	0.060149705934771	0.037424724096043
g10600.t1	CM037558.1	X	410.29	147.58	36	3	0.00731190133807794	0.243935492614175	0.0299747333187095
g10605.t1	CM037558.1	X	917.09	303.68	40	10	0.0109040552181356	0.131717597471022	0.0827835872160857
g10606.t1	CM037558.1	X	3016.55	966.6	44	19	0.00629858613316537	0.0455203807159114	0.138368485370856
g10607.t1	CM037558.1	X	1100.37	375.24	97	9	0.00817906704108618	0.258501225882102	0.0316403414071874
g10613.t1	CM037558.1	X	2157.54	718.58	74	28	0.0129777431704627	0.102980878955718	0.126020901181501
g10614.t1	CM037558.1	X	2602.93	846.36	90	23	0.00883619613281955	0.106337728626117	0.0830955884330351
g10618.t1	CM037558.1	X	1884.85	643.7	154	37	0.0196302093004748	0.239241882864689	0.0820517254981536
g1062.t1	CM037556.1	A	1085.74	356.98	57	19	0.017499585536132	0.159672810801726	0.109596527099797
g10621.t1	CM037558.1	X	541.96	165.92	14	2	0.00369030924791498	0.0843780135004822	0.0437354364581466
g10626.t1	CM037558.1	X	1940.01	657.52	125	35	0.0180411441178138	0.190108285679523	0.0948993046427596
g10627.t1	CM037558.1	X	3755.6	1289.7	91	41	0.0109170305676856	0.0705590447390866	0.154721915638946
g10628.t1	CM037558.1	X	998.73	320.96	37	3	0.00300381484485296	0.115279162512463	0.0260568760163245
g10629.t1	CM037558.1	X	1456.87	495.74	78	10	0.00686403042138283	0.157340541412837	0.0436253133473888
g1063.t1	CM037556.1	A	972.25	305.5	31	17	0.0174852147081512	0.101472995090016	0.172313970752909
g10633.t1	CM037558.1	X	764.41	252.32	57	21	0.0274721680773407	0.225903614457831	0.121610130689028
g10635.t1	CM037558.1	X	4669	1590.5	166	56	0.0119940029985007	0.104369695064445	0.114918444392262
g10638.t1	CM037558.1	X	872.92	302.84	73	5	0.0057279017550291	0.241051380266808	0.0237621611985344
g10642.t1	CM037558.1	X	3676.48	1203.46	170	42	0.0114239707546349	0.141259368819903	0.0808723049668993
g10643.t1	CM037558.1	X	744.79	257.08	70	14	0.0187972448609675	0.272288781702194	0.0690342244122504
g10644.t1	CM037558.1	X	614.96	197.92	0	0	0	0	NA
g10645.t1	CM037558.1	X	308.3	111.6	32	0	0	0.28673835125448	0
g10646.t1	CM037558.1	X	949.12	301.74	36	7	0.00737525286581254	0.119308013521575	0.0618169111036188
g10648.t1	CM037558.1	X	748.08	259.66	68	9	0.0120307988450433	0.261880921204652	0.0459399592368227
g10652.t1	CM037558.1	X	1908.27	647.04	55	7	0.00366824401159165	0.0850024727992087	0.0431545564592775
g10653.t1	CM037558.1	X	1565.67	533.84	120	23	0.0146901965292814	0.224786452869774	0.0653517876265965
g10654.t1	CM037558.1	X	1596.83	523.66	18	6	0.00375744443679039	0.034373448420731	0.109312408542759
g10659.t1	CM037558.1	X	675.1	230.7	65	24	0.0355502888460969	0.281751192024274	0.126176179027608
g1066.t1	CM037556.1	A	1087.94	399.88	51	6	0.00551501001893487	0.127538261478444	0.0432420040465034
g10661.t1	CM037558.1	X	1939.63	690.76	105	14	0.00721787144970948	0.152006485610053	0.0474839703104888
g10664.t1	CM037558.1	X	1047.73	343.96	4	1	0.000954444370209882	0.0116292592161879	0.0820726713943478
g10668.t1	CM037558.1	X	2059.34	652.18	36	5	0.00242796235687162	0.0551994848048085	0.0439852358306815
g10672.t1	CM037558.1	X	2987.74	974.48	164	40	0.0133880458138928	0.168294885477383	0.0795511151507453
g10673.t1	CM037558.1	X	870.61	287.22	27	10	0.0114861993315032	0.0940045957802381	0.122187635999791
g10675.t1	CM037558.1	X	404.3	138.6	16	3	0.00742023250061835	0.115440115440115	0.0642777640366065
g10679.t1	CM037558.1	X	1012.92	336.84	99	2	0.00197448959443984	0.293908086925543	0.00671805126253651
g10681.t1	CM037558.1	X	2768.51	881.52	12	3	0.00108361537433493	0.0136128505309012	0.079602385398644
g10685.t1	CM037558.1	X	2042.16	702.32	50	19	0.00930387432914169	0.0711926187492881	0.130685940376856
g10687.t1	CM037558.1	X	330.48	98.46	20	0	0	0.203128173877717	0
g10694.t1	CM037558.1	X	1480.64	483.78	28	11	0.00742921979684461	0.057877547645624	0.128360998332767
g10695.t1	CM037558.1	X	3818.92	1187.34	35	8	0.00209483309417322	0.0294776559367999	0.0710651178867324
g10698.t1	CM037558.1	X	348.97	106.94	32	17	0.0487147892368971	0.299233214886852	0.162798736281056
g10701.t1	CM037558.1	X	848.3	294.6	29	11	0.0129671106919722	0.098438560760353	0.131727958960517
g10702.t1	CM037558.1	X	629.63	201.26	19	12	0.0190588123183457	0.0944052469442512	0.20188297722054
g10705.t1	CM037558.1	X	1606.26	499.52	79	16	0.00996102747998456	0.158151825752723	0.0629839550228087
g10706.t1	CM037558.1	X	1849.43	591.86	112	24	0.012976971283044	0.189233940458892	0.0685763412819857
g10707.t1	CM037558.1	X	1705.35	571.2	98	16	0.00938223825021257	0.17156862745098	0.054685045801239
g10708.t1	CM037558.1	X	2498.3	843.1	119	28	0.011207621182404	0.141145771557348	0.0794045833519735
g1071.t1	CM037556.1	A	1086.9	340.8	36	24	0.0220811482197074	0.105633802816901	0.20903486981323
g10711.t1	CM037558.1	X	1496.85	494.7	109	13	0.00868490496709757	0.220335556903174	0.0394167200662676
g10712.t1	CM037558.1	X	1013.09	330.68	39	3	0.00296123740240255	0.117938792790613	0.0251082560058071
g10713.t1	CM037558.1	X	1007.26	321.52	58	12	0.0119135079324107	0.180393132620055	0.0660419150073912
g10714.t2	CM037558.1	X	5392.26	1830.52	43	16	0.00296721597252358	0.0234905928370081	0.126315074000555
g10716.t1	CM037558.1	X	1673.02	546.54	76	22	0.0131498726853235	0.139056610678084	0.0945648870715359
g10721.t1	CM037558.1	X	907.48	292.46	10	9	0.00991757394102349	0.0341927101142037	0.290049367479173
g10722.t1	CM037558.1	X	444.82	137.14	5	0	0	0.0364590928977687	0
g10723.t1	CM037558.1	X	1955.5	654	132	33	0.0168754794170289	0.201834862385321	0.0836103298389159
g10725.t1	CM037558.1	X	1788.14	557.28	122	36	0.020132651805787	0.218920470858455	0.0919633131010573
g10726.t1	CM037558.1	X	642.12	206.74	35	10	0.0155734130692082	0.169294766373222	0.0919899262265175
g10728.t1	CM037558.1	X	1153.54	373.08	79	17	0.0147372436153059	0.211750830920982	0.0695970993417511
g10734.t1	CM037558.1	X	1057.93	318.86	54	7	0.00661669486639003	0.169353321206799	0.039070357872169
g10738.t1	CM037558.1	X	1886.01	648.52	81	18	0.00954395787933256	0.124899771788071	0.076412932887713
g10740.t1	CM037558.1	X	851.26	279.52	11	2	0.00234945844982731	0.0393531768746422	0.0597018750814301
g10742.t1	CM037558.1	X	3011.08	966.16	190	47	0.015609017362541	0.19665479837708	0.0793726748157507
g10748.t1	CM037558.1	X	1083.92	364.84	86	3	0.00276773193593623	0.235719767569345	0.0117416199942671
